1.1362357418887843, 1425.2507209321334
1.4136340817017512, 1800.36893045194
1.690472020828226, 2114.1232648009996
1.940037126545481, 2441.5023408403677
2.2162523982425215, 2687.074591666375
2.436738935005196, 2830.3503671792
2.6848096388918083, 2994.0924427632426
2.9300783393459664, 2851.01514249355
3.1753470398001236, 2707.937842223857
3.420989340711942, 2605.7697920679952
3.693219540860605, 2414.976708346468
3.9371806397129516, 2128.7170326783653
4.155176506757888, 1999.2644740989808
4.427904840850097, 1863.0170571958952
4.645278040465601, 1665.3824150934588
4.890359940690928, 1501.85048976685
5.161905206667212, 1236.0571141699652
5.434509007273534, 1086.1732805622687
5.678781439840598, 834.0046466556923
5.869442206733372, 711.3586214143111
6.114710907187528, 568.2813211446182
6.387439241279737, 432.0339042415326
6.633143808934501, 336.6840624379761
6.906370276970258, 254.98231235333242
7.124864277958742, 180.07542059238995
7.398526613195103, 146.10112897388308
7.6446047813075255, 91.66053728415864
7.918329383286829, 64.50445401795605
