1.1232876712328768, 1621.1813898336823
1.3698630136986303, 2276.936998783038
1.6438356164383565, 2832.4336131307145
1.8630136986301373, 3269.5416107591977
2.109589041095891, 3797.7345773395327
2.383561643835617, 4025.2129684525858
2.602739726027397, 4097.856273598153
2.8767123287671232, 4088.4326145973105
3.1232876712328768, 3978.8123693325433
3.397260273972604, 3732.4866602178054
3.616438356164384, 3495.3349767528944
3.89041095890411, 3130.558242581209
4.136986301369864, 2902.4869722594945
4.383561643835617, 2637.9692326894874
4.602739726027398, 2364.3710799762853
4.876712328767124, 2090.710518925329
5.123287671232877, 1753.2998408587391
5.369863013698631, 1434.1123974162952
5.643835616438357, 1187.7866883015572
5.863013698630137, 987.0814740849378
6.109589041095891, 759.0102037632232
6.383561643835618, 576.4658158329958
6.657534246575343, 403.03304521484097
6.876712328767123, 302.5556214310236
7.1232876712328785, 202.04699347832866
7.36986301369863, 137.9848347739262
7.616438356164384, 73.92267606952373
7.890410958904111, 55.38739975660792
