1.00000 0.02961
2.00000 0.03806
3.00000 0.05062
4.00000 0.08446
5.00000 0.12668
6.00000 0.17843
7.00000 0.23120
8.00000 0.29703
9.00000 0.36970
10.00000 0.44602
11.00000 0.53096
12.00000 0.62708
13.00000 0.72059
14.00000 0.82260
15.00000 0.92498
16.00000 1.03464
17.00000 1.14921
18.00000 1.26802
19.00000 1.38690
20.00000 1.51392
21.00000 1.64158
22.00000 1.76853
23.00000 1.89604
24.00000 2.02997
25.00000 2.16174
26.00000 2.29425
27.00000 2.42739
28.00000 2.55724
29.00000 2.69445
30.00000 2.82857
31.00000 2.95765
32.00000 3.08159
33.00000 3.20848
34.00000 3.33061
35.00000 3.44926
36.00000 3.56800
37.00000 3.68702
38.00000 3.79269
39.00000 3.90302
40.00000 4.00469
41.00000 4.09785
42.00000 4.18314
43.00000 4.27196
44.00000 4.34716
45.00000 4.41547
46.00000 4.48003
47.00000 4.53431
48.00000 4.58396
49.00000 4.62640
50.00000 4.65389
51.00000 4.67640
52.00000 4.69438
53.00000 4.69898
