2.224	3.348
0.255	17.828
0.718	12.127
1.297	7.692
1.830	6.878
2.363	3.982
2.873	3.529
0.255	24.434
0.788	21.267
1.297	16.199
1.784	14.299
2.386	13.213
2.942	12.851
3.452	13.937
3.961	14.661
4.541	15.747
4.934	14.751
5.537	15.928
6.602	15.385
7.066	14.118
7.575	12.851
8.201	10.588
9.266	7.873
10.332	4.525
