# T2K beam spectrum at ND280
# from Lorena Escudero's thesis, http://www.t2k.org/docs/thesis/070
#
#      E [GeV}  e       mu      tau   e-bar  mu-bar  tau-bar
	0.05	1.00407e9	3.8820900000000015e10	0.	1.1023700000000003e8	4.2795e10	0.
	0.1	2.668015e9	1.0592045000000002e11	0.	2.3554050000000003e8	4.616345e10	0.
	0.15000000000000002	4.33196e9	1.7302000000000006e11	0.	3.60844e8	4.95319e10	0.
	0.2	5.579365e9	2.8784e11	0.	4.341905e8	4.481735e10	0.
	0.25	6.82677e9	4.0266e11	0.	5.07537e8	4.01028e10	0.
	0.3	7.83988e9	5.93207e11	0.	5.72337e8	4.179935e10	0.
	0.35000000000000003	8.85299e9	7.837540000000002e11	0.	6.37137e8	4.34959e10	0.
	0.4	9.150155e9	1.0402820000000001e12	0.	6.42354e8	4.34959e10	0.
	0.45	9.44732e9	1.29681e12	0.	6.47571e8	4.34959e10	0.
	0.5	9.296325e9	1.47571e12	0.	6.69308e8	4.34959e10	0.
	0.55	9.14533e9	1.65461e12	0.	6.91045e8	4.34959e10	0.
	0.6000000000000001	8.459734999999999e9	1.59007e12	0.	6.64091e8	4.246145e10	0.
	0.6500000000000001	7.774139999999999e9	1.5255299999999995e12	0.	6.37137e8	4.142699999999999e10	0.
	0.7000000000000001	7.300454999999999e9	1.3050699999999998e12	0.	6.269535e8	3.803765e10	0.
	0.7500000000000001	6.826769999999999e9	1.0846099999999995e12	0.	6.1677e8	3.464829999999999e10	0.
	0.8	6.305946666666666e9	8.809666666666665e11	0.	5.97678e8	3.2299033333333332e10	0.
	0.8500000000000001	5.785123333333333e9	6.77323333333333e11	0.	5.78586e8	2.9949766666666664e10	0.
	0.9000000000000001	5.264299999999999e9	4.736799999999998e11	0.	5.59494e8	2.7600499999999996e10	0.
	0.9500000000000001	4.86884e9	3.9994325e11	0.	5.4446025e8	2.576815e10	0.
	1.	4.47338e9	3.262065000000001e11	0.	5.294265e8	2.39358e10	0.
	1.05	4.07792e9	2.5246975000000006e11	0.	5.1439275e8	2.210345e10	0.
	1.1	3.68246e9	1.78733e11	0.	4.99359e8	2.02711e10	0.
	1.1500000000000001	3.428744e9	1.6105558e11	0.	4.886246e8	1.914652e10	0.
	1.2000000000000002	3.1750279999999995e9	1.4337815999999997e11	0.	4.778902e8	1.802194e10	0.
	1.2500000000000002	2.9213119999999995e9	1.2570073999999995e11	0.	4.671558e8	1.6897359999999996e10	0.
	1.3	2.667596e9	1.0802332000000002e11	0.	4.564214e8	1.577278e10	0.
	1.35	2.41388e9	9.03459e10	0.	4.45687e8	1.46482e10	0.
	1.4000000000000001	2.3198125e9	8.51443875e10	0.	4.38109625e8	1.385418125e10	0.
	1.4500000000000002	2.225745e9	7.9942875e10	0.	4.3053225e8	1.3060162499999998e10	0.
	1.5000000000000002	2.1316774999999998e9	7.474136249999998e10	0.	4.22954875e8	1.2266143749999998e10	0.
	1.55	2.03761e9	6.953985e10	0.	4.153775e8	1.1472125e10	0.
	1.6	1.9435425e9	6.43383375e10	0.	4.07800125e8	1.067810625e10	0.
	1.6500000000000001	1.8494749999999998e9	5.9136824999999985e10	0.	4.0022275e8	9.884087499999998e9	0.
	1.7000000000000002	1.7554074999999998e9	5.3935312499999985e10	0.	3.92645375e8	9.090068749999998e9	0.
	1.7500000000000002	1.6613399999999998e9	4.873379999999999e10	0.	3.8506799999999994e8	8.296049999999998e9	0.
	1.8	1.627547e9	4.666567e10	0.	3.753056e8	7.951808e9	0.
	1.85	1.593754e9	4.459754e10	0.	3.655432e8	7.607566e9	0.
	1.9000000000000001	1.559961e9	4.252940999999999e10	0.	3.557808e8	7.263323999999999e9	0.
	1.9500000000000002	1.526168e9	4.046127999999999e10	0.	3.4601839999999994e8	6.919081999999999e9	0.
	2.	1.492375e9	3.839315e10	0.	3.36256e8	6.57484e9	0.
	2.05	1.458582e9	3.632502000000001e10	0.	3.2649360000000006e8	6.230598000000001e9	0.
	2.1	1.424789e9	3.4256889999999996e10	0.	3.167312e8	5.886355999999999e9	0.
	2.15	1.390996e9	3.2188760000000004e10	0.	3.069688e8	5.542114000000001e9	0.
	2.1999999999999997	1.3572030000000002e9	3.012063000000001e10	0.	2.9720640000000006e8	5.197872000000002e9	0.
	2.25	1.32341e9	2.80525e10	0.	2.87444e8	4.85363e9	0.
	2.3	1.291476e9	2.7146840000000004e10	0.	2.791361e8	4.661608000000001e9	0.
	2.35	1.259542e9	2.624118e10	0.	2.708282e8	4.469586e9	0.
	2.4	1.227608e9	2.533552e10	0.	2.625203e8	4.277564e9	0.
	2.45	1.195674e9	2.4429859999999996e10	0.	2.5421239999999997e8	4.085541999999999e9	0.
	2.5	1.16374e9	2.35242e10	0.	2.459045e8	3.89352e9	0.
	2.55	1.131806e9	2.2618540000000004e10	0.	2.3759660000000003e8	3.701498000000001e9	0.
	2.6	1.099872e9	2.171288e10	0.	2.292887e8	3.5094759999999995e9	0.
	2.65	1.067938e9	2.080722e10	0.	2.209808e8	3.3174540000000005e9	0.
	2.7	1.0360039999999999e9	1.9901559999999996e10	0.	2.1267289999999997e8	3.1254319999999995e9	0.
	2.75	1.00407e9	1.89959e10	0.	2.04365e8	2.93341e9	0.
	2.8	9.786144000000001e8	1.86095e10	0.	1.999457e8	2.8355050000000005e9	0.
	2.85	9.531588e8	1.82231e10	0.	1.955264e8	2.7376e9	0.
	2.9	9.277032e8	1.78367e10	0.	1.911071e8	2.639695e9	0.
	2.95	9.022475999999999e8	1.74503e10	0.	1.866878e8	2.5417899999999995e9	0.
	3.	8.76792e8	1.70639e10	0.	1.822685e8	2.443885e9	0.
	3.05	8.513364000000001e8	1.6677500000000002e10	0.	1.778492e8	2.3459800000000005e9	0.
	3.1	8.258808e8	1.62911e10	0.	1.734299e8	2.248075e9	0.
	3.15	8.004252e8	1.59047e10	0.	1.690106e8	2.15017e9	0.
	3.2	7.749695999999999e8	1.5518299999999998e10	0.	1.6459129999999997e8	2.0522649999999998e9	0.
	3.25	7.49514e8	1.51319e10	0.	1.60172e8	1.95436e9	0.
	3.3	7.253163000000001e8	1.49475e10	0.	1.56307e8	1.8849700000000002e9	0.
	3.35	7.011186e8	1.47631e10	0.	1.52442e8	1.81558e9	0.
	3.4	6.769209e8	1.45787e10	0.	1.48577e8	1.74619e9	0.
	3.45	6.527231999999999e8	1.43943e10	0.	1.44712e8	1.6767999999999998e9	0.
	3.5	6.285255e8	1.42099e10	0.	1.40847e8	1.60741e9	0.
	3.55	6.043278000000001e8	1.40255e10	0.	1.36982e8	1.5380200000000002e9	0.
	3.6	5.801301e8	1.38411e10	0.	1.33117e8	1.46863e9	0.
	3.65	5.559324e8	1.36567e10	0.	1.29252e8	1.39924e9	0.
	3.7	5.3173469999999994e8	1.34723e10	0.	1.2538699999999999e8	1.3298499999999998e9	0.
	3.75	5.07537e8	1.32879e10	0.	1.21522e8	1.26046e9	0.
	3.8	4.9415060000000006e8	1.3052658666666668e10	0.	1.1864556e8	1.2272152e9	0.
	3.85	4.807642e8	1.2817417333333332e10	0.	1.1576912e8	1.1939704e9	0.
	3.9	4.673778e8	1.2582176e10	0.	1.1289268e8	1.1607256e9	0.
	3.95	4.5399139999999994e8	1.2346934666666666e10	0.	1.1001623999999999e8	1.1274808e9	0.
	4.	4.40605e8	1.2111693333333334e10	0.	1.071398e8	1.094236e9	0.
	4.05	4.2721860000000006e8	1.1876452e10	0.	1.0426336000000001e8	1.0609912000000001e9	0.
	4.1	4.138322000000001e8	1.1641210666666668e10	0.	1.0138692000000001e8	1.0277464000000002e9	0.
	4.15	4.004457999999999e8	1.1405969333333332e10	0.	9.851047999999999e7	9.945015999999998e8	0.
	4.2	3.8705939999999994e8	1.1170728e10	0.	9.563403999999999e7	9.612567999999999e8	0.
	4.25	3.73673e8	1.0935486666666666e10	0.	9.27576e7	9.28012e8	0.
	4.3	3.6028660000000006e8	1.0700245333333334e10	0.	8.988116000000001e7	8.947672000000001e8	0.
	4.35	3.469002000000001e8	1.0465004000000002e10	0.	8.700472000000001e7	8.615224000000002e8	0.
	4.4	3.335137999999999e8	1.0229762666666664e10	0.	8.412827999999999e7	8.282775999999998e8	0.
	4.45	3.2012739999999994e8	9.994521333333332e9	0.	8.125183999999999e7	7.950327999999999e8	0.
	4.5	3.06741e8	9.75928e9	0.	7.83754e7	7.61788e8	0.
	4.55	3.005017666666667e8	9.578369333333334e9	0.	7.690384666666667e7	7.467872333333334e8	0.
	4.6	2.942625333333334e8	9.397458666666668e9	0.	7.543229333333334e7	7.317864666666667e8	0.
	4.65	2.880233e8	9.216548e9	0.	7.396074e7	7.167856999999999e8	0.
	4.7	2.817840666666666e8	9.035637333333332e9	0.	7.248918666666666e7	7.017849333333333e8	0.
	4.75	2.755448333333334e8	8.854726666666668e9	0.	7.101763333333334e7	6.867841666666666e8	0.
	4.8	2.693056e8	8.673816e9	0.	6.954608e7	6.717834e8	0.
	4.8500000000000005	2.630663666666666e8	8.492905333333332e9	0.	6.807452666666666e7	6.567826333333331e8	0.
	4.9	2.5682713333333328e8	8.311994666666666e9	0.	6.660297333333333e7	6.417818666666665e8	0.
	4.95	2.505879e8	8.131084e9	0.	6.513142e7	6.267811e8	0.
	5.	2.443486666666667e8	7.950173333333334e9	0.	6.365986666666667e7	6.117803333333333e8	0.
	5.05	2.3810943333333337e8	7.769262666666668e9	0.	6.218831333333334e7	5.967795666666667e8	0.
	5.1000000000000005	2.3187019999999994e8	7.588351999999998e9	0.	6.0716759999999985e7	5.817787999999998e8	0.
	5.15	2.2563096666666663e8	7.407441333333332e9	0.	5.924520666666666e7	5.667780333333333e8	0.
	5.2	2.193917333333333e8	7.226530666666666e9	0.	5.777365333333333e7	5.517772666666666e8	0.
	5.25	2.131525e8	7.04562e9	0.	5.63021e7	5.367765e8	0.
	5.3	2.069132666666667e8	6.864709333333334e9	0.	5.483054666666667e7	5.217757333333334e8	0.
	5.3500000000000005	2.0067403333333325e8	6.683798666666665e9	0.	5.335899333333331e7	5.067749666666665e8	0.
	5.4	1.9443479999999994e8	6.502887999999999e9	0.	5.1887439999999985e7	4.917741999999999e8	0.
	5.45	1.8819556666666663e8	6.321977333333333e9	0.	5.0415886666666664e7	4.7677343333333325e8	0.
	5.5	1.8195633333333334e8	6.141066666666667e9	0.	4.8944333333333336e7	4.617726666666666e8	0.
	5.55	1.7571710000000003e8	5.960156000000001e9	0.	4.747278000000001e7	4.467719e8	0.
	5.6000000000000005	1.694778666666666e8	5.779245333333332e9	0.	4.600122666666665e7	4.3177113333333313e8	0.
	5.65	1.6323863333333328e8	5.598334666666666e9	0.	4.452967333333332e7	4.1677036666666657e8	0.
	5.7	1.5699939999999997e8	5.417424e9	0.	4.305811999999999e7	4.0176959999999994e8	0.
	5.75	1.5076016666666666e8	5.236513333333333e9	0.	4.1586566666666664e7	3.867688333333333e8	0.
	5.8	1.4452093333333337e8	5.055602666666667e9	0.	4.0115013333333336e7	3.7176806666666675e8	0.
	5.8500000000000005	1.3828169999999994e8	4.874691999999998e9	0.	3.8643459999999985e7	3.567672999999998e8	0.
	5.9	1.3204246666666663e8	4.693781333333332e9	0.	3.717190666666666e7	3.4176653333333325e8	0.
	5.95	1.2580323333333331e8	4.512870666666666e9	0.	3.570035333333333e7	3.267657666666666e8	0.
	6.	1.19564e8	4.33196e9	0.	3.42288e7	3.11765e8	0.
	6.05	1.17726976e8	4.2709428e9	0.	3.3740204e7	3.07285976e8	0.
	6.1000000000000005	1.1588995199999999e8	4.2099255999999995e9	0.	3.3251607999999996e7	3.0280695199999994e8	0.
	6.15	1.1405292799999999e8	4.1489083999999995e9	0.	3.2763011999999996e7	2.98327928e8	0.
	6.2	1.12215904e8	4.0878912e9	0.	3.2274416e7	2.93848904e8	0.
	6.25	1.1037888e8	4.026874e9	0.	3.178582e7	2.8936988e8	0.
	6.3	1.08541856e8	3.9658568e9	0.	3.1297224e7	2.84890856e8	0.
	6.3500000000000005	1.0670483199999999e8	3.9048395999999995e9	0.	3.0808627999999996e7	2.8041183199999994e8	0.
	6.4	1.0486780799999999e8	3.8438223999999995e9	0.	3.0320031999999996e7	2.75932808e8	0.
	6.45	1.03030784e8	3.7828052e9	0.	2.9831436e7	2.71453784e8	0.
	6.5	1.0119376e8	3.721788e9	0.	2.934284e7	2.6697476e8	0.
	6.55	9.9356736e7	3.6607708e9	0.	2.8854244e7	2.6249573600000003e8	0.
	6.6000000000000005	9.751971199999999e7	3.5997535999999995e9	0.	2.8365647999999996e7	2.5801671199999994e8	0.
	6.65	9.568268799999999e7	3.5387363999999995e9	0.	2.7877051999999996e7	2.5353768799999997e8	0.
	6.7	9.3845664e7	3.4777192e9	0.	2.7388456e7	2.4905866399999997e8	0.
	6.75	9.200864e7	3.416702e9	0.	2.689986e7	2.4457964e8	0.
	6.8	9.0171616e7	3.3556848e9	0.	2.6411264e7	2.4010061600000003e8	0.
