0.	0.1	3.9220534	30.6203744	34.7299723
0.	0.105	3.9220534	30.6203744	34.7299723
0.	0.11025	3.9220534	30.6203744	34.7299723
0.	0.1157625	3.9220534	30.6203744	34.7299723
0.	0.12155063	3.9220534	30.6203744	34.7299723
0.	0.12762816	3.9220534	30.6203744	34.7299723
0.	0.13400956	3.9220534	30.6203744	34.7299723
0.	0.14071004	3.9220534	30.6203744	34.7299723
0.	0.14774554	3.9220534	30.6203744	34.7299723
0.	0.15513282	3.9220534	30.6203744	34.7299723
0.	0.16288946	3.9220534	30.6203744	34.7299723
0.	0.17103394	3.9220534	30.6203744	34.7299723
0.	0.17958563	3.9220534	30.6203744	34.7299723
0.	0.18856491	3.9220534	30.6203744	34.7299723
0.	0.19799316	3.9220534	30.6203744	34.7299723
0.	0.20789282	3.9220534	30.6203744	34.7299723
0.	0.21828746	3.9220534	30.6203744	34.7299723
0.	0.22920183	3.9220534	30.6203744	34.7299723
0.	0.24066192	3.9220534	30.6203744	34.7299723
0.	0.25269502	3.9220534	30.6203744	34.7299723
0.	0.26532977	3.9220534	30.6203744	34.7299723
0.	0.27859626	3.9220534	30.6203744	34.7299723
0.	0.29252607	3.9220534	30.6203744	34.7299723
0.	0.30715238	3.9220534	30.6203744	34.7299723
0.	0.32250999	3.9220534	30.6203744	34.7299723
0.	0.33863549	3.9220534	30.6203744	34.7299723
0.	0.35556727	3.9220534	30.6203744	34.7299723
0.	0.37334563	3.9220534	30.6203744	34.7299723
0.	0.39201291	3.9220534	30.6203744	34.7299723
0.	0.41161356	3.9220534	30.6203744	34.7299723
0.	0.43219424	3.9220534	30.6203744	34.7299723
0.	0.45380395	3.9220534	30.6203744	34.7299723
0.	0.47649415	3.9220534	30.6203744	34.7299723
0.	0.50031885	3.9220534	30.6203744	34.7299723
0.	0.5253348	3.9220534	30.6203744	34.7299723
0.	0.55160154	3.9220534	30.6203744	34.7299723
0.	0.57918161	3.9220534	30.6203744	34.7299723
0.	0.60814069	3.9220534	30.6203744	34.7299723
0.	0.63854773	3.9220534	30.6203744	34.7299723
0.	0.67047512	3.9220534	30.6203744	34.7299723
0.	0.70399887	3.9220534	30.6203744	34.7299723
0.	0.73919881	3.9220534	30.6203744	34.7299723
0.	0.77615876	3.9220534	30.6203744	34.7299723
0.	0.81496669	3.9220534	30.6203744	34.7299723
0.	0.85571503	3.9220534	30.6203744	34.7299723
0.	0.89850078	3.9220534	30.6203744	34.7299723
0.	0.94342582	3.9220534	30.6203744	34.7299723
0.	0.99059711	3.9220534	30.6203744	34.7299723
0.	1.040127	3.9220534	30.6203744	34.7299723
0.	1.0921333	3.9220534	30.6203744	34.7299723
0.	1.14674	3.9220534	30.6203744	34.7299723
0.	1.204077	3.9220534	30.6203744	34.7299723
0.	1.2642808	3.9220534	30.6203744	34.7299723
0.	1.3274949	3.9220534	30.6203744	34.7299723
0.	1.3938696	3.9220534	30.6203744	34.7299723
0.	1.4635631	3.9220534	30.6203744	34.7299723
0.	1.5367412	3.9220534	30.6203744	34.7299723
0.	1.6135783	3.9220534	30.6203744	34.7299723
0.	1.6942572	3.9220534	30.6203744	34.7299723
0.	1.7789701	3.9220534	30.6203744	34.7299723
0.	1.8679186	3.9220534	30.6203744	34.7299723
0.	1.9613145	3.9220534	30.6203744	34.7299723
0.	2.0593802	3.9220534	30.6203744	34.7299723
0.	2.1623493	3.9220534	30.6203744	34.7299723
0.	2.2704667	3.9220534	30.6203744	34.7299723
0.	2.3839901	3.9220534	30.6203744	34.7299723
0.	2.5031896	3.9220534	30.6203744	34.7299723
0.	2.628349	3.9220534	30.6203744	34.7299723
0.	2.7597665	3.9220534	30.6203744	34.7299723
0.	2.8977548	3.9220534	30.6203744	34.7299723
0.	3.0426426	3.9220534	30.6203744	34.7299723
0.	3.1947747	3.9220534	30.6203744	34.7299723
0.	3.3545134	3.9220534	30.6203744	34.7299723
0.	3.5222391	3.9220534	30.6203744	34.7299723
0.	3.698351	3.9220534	30.6203744	34.7299723
0.	3.8832686	3.9220534	30.6203744	34.7299723
0.	4.077432	3.9220534	30.6203744	34.7299723
0.	4.2813036	3.9220534	30.6203744	34.7299723
0.	4.4953688	3.9220534	30.6203744	34.7299723
0.	4.7201372	3.9220534	30.6203744	34.7299723
0.	4.9561441	3.9220534	30.6203744	34.7299723
0.	5.2039513	3.9220534	30.6203744	34.7299723
0.	5.4641489	3.9220534	30.6203744	34.7299723
0.	5.7373563	3.9220534	30.6203744	34.7299723
0.	6.0242241	3.9220534	30.6203744	34.7299723
0.	6.3254353	3.9220534	30.6203744	34.7299723
0.	6.6417071	3.9220534	30.6203744	34.7299723
