0.025	26925.1	5.67214e+06	0	0	6.83457e+06	0
0.075	2.56426e+06	5.80915e+07	0	194495	8.50855e+07	0
0.125	3.8416e+06	1.48711e+08	0	1.38771e+06	2.63977e+08	0
0.175	7.19588e+06	2.57985e+08	0	854790	3.07191e+08	0
0.225	3.79729e+07	3.76733e+08	0	2.60271e+07	3.19525e+08	0
0.275	2.15e+07	4.84397e+08	0	3.67189e+06	3.50111e+08	0
0.325	4.7849e+07	6.00749e+08	0	5.66586e+06	4.75834e+08	0
0.375	2.29572e+08	7.41761e+08	0	2.62741e+07	5.15623e+08	0
0.425	4.59672e+07	8.91249e+08	0	7.11469e+06	6.07002e+08	0
0.475	1.06856e+08	1.01647e+09	0	9.38056e+06	8.95694e+08	0
0.525	7.48096e+07	1.22748e+09	0	5.51601e+06	8.1453e+08	0
0.575	5.6212e+07	1.41126e+09	0	9.04385e+06	9.55865e+08	0
0.625	2.17915e+08	1.82407e+09	0	1.04763e+07	1.02645e+09	0
0.675	1.79806e+08	2.02559e+09	0	1.50975e+07	1.22776e+09	0
0.725	8.10681e+07	2.34708e+09	0	1.93199e+07	1.22049e+09	0
0.775	2.05418e+08	3.23021e+09	0	1.44927e+07	1.17494e+09	0
0.825	4.26718e+08	5.87937e+09	0	1.13615e+07	1.41361e+09	0
0.875	1.40403e+08	1.04102e+10	0	8.35488e+06	1.56744e+09	0
0.925	1.61878e+08	1.15403e+10	0	8.09073e+06	1.49002e+09	0
0.975	1.98172e+08	1.32185e+10	0	2.84229e+07	1.49938e+09	0
1.025	2.07582e+08	1.42734e+10	0	1.48626e+07	1.45061e+09	0
1.075	2.07766e+08	1.57605e+10	0	2.09284e+07	1.37477e+09	0
1.125	2.09427e+08	1.61322e+10	0	1.73831e+07	1.5617e+09	0
1.175	3.48583e+08	1.82039e+10	0	1.33913e+07	1.37538e+09	0
1.225	1.57108e+08	1.89581e+10	0	1.33907e+07	1.51431e+09	0
1.275	2.10224e+08	1.9059e+10	0	1.16721e+07	1.45578e+09	0
1.325	1.31048e+08	2.03224e+10	0	1.06186e+07	1.50597e+09	0
1.375	1.39709e+08	2.17786e+10	0	1.54736e+07	1.77417e+09	0
1.425	1.87644e+08	2.23397e+10	0	3.25959e+07	1.4688e+09	0
1.475	2.17019e+08	2.28435e+10	0	8.88412e+06	1.32015e+09	0
1.525	2.86572e+08	2.46184e+10	0	6.14768e+06	1.51167e+09	0
1.575	4.4775e+08	2.46653e+10	0	1.23566e+07	1.48689e+09	0
1.625	1.77263e+08	2.47746e+10	0	1.04456e+07	1.4078e+09	0
1.675	2.65682e+08	2.65593e+10	0	3.06598e+07	1.31063e+09	0
1.725	3.44274e+08	2.63158e+10	0	1.12181e+07	1.54447e+09	0
1.775	2.49838e+08	2.6665e+10	0	3.75087e+07	2.13779e+09	0
1.825	3.11621e+08	2.89944e+10	0	1.74999e+07	1.82339e+09	0
1.875	2.3007e+08	2.8656e+10	0	1.09893e+07	1.44708e+09	0
1.925	3.31595e+08	2.96372e+10	0	3.59639e+07	1.62685e+09	0
1.975	1.09888e+08	3.02634e+10	0	1.34951e+07	1.47487e+09	0
