4.0000000e-04  1.0000000e-02  123.4041990
4.0000000e-04  1.1000000e-02  123.4039935
4.0000000e-04  1.2100000e-02  123.4037448
4.0000000e-04  1.3310000e-02  123.4034440
4.0000000e-04  1.4641000e-02  123.4030800
4.0000000e-04  1.6105100e-02  123.4026396
4.0000000e-04  1.7715610e-02  123.4021068
4.0000000e-04  1.9487171e-02  123.4014623
4.0000000e-04  2.1435888e-02  123.4006825
4.0000000e-04  2.3579477e-02  123.3997391
4.0000000e-04  2.5937425e-02  123.3985979
4.0000000e-04  2.8531167e-02  123.3972176
4.0000000e-04  3.1384284e-02  123.3955480
4.0000000e-04  3.4522712e-02  123.3935287
4.0000000e-04  3.7974983e-02  123.3910867
4.0000000e-04  4.1772482e-02  123.3881339
4.0000000e-04  4.5949730e-02  123.3845640
4.0000000e-04  5.0544703e-02  123.3802487
4.0000000e-04  5.5599173e-02  123.3750335
4.0000000e-04  6.1159090e-02  123.3687322
4.0000000e-04  6.7274999e-02  123.3611211
4.0000000e-04  7.4002499e-02  123.3519313
4.0000000e-04  8.1402749e-02  123.3408402
4.0000000e-04  8.9543024e-02  123.3274619
4.0000000e-04  9.8497327e-02  123.3113353
4.0000000e-04  1.0834706e-01  123.2919111
4.0000000e-04  1.1918177e-01  123.2685377
4.0000000e-04  1.3109994e-01  123.2404450
4.0000000e-04  1.4420994e-01  123.2067277
4.0000000e-04  1.5863093e-01  123.1663292
4.0000000e-04  1.7449402e-01  123.1180259
4.0000000e-04  1.9194342e-01  123.0604166
4.0000000e-04  2.1113777e-01  122.9919184
4.0000000e-04  2.3225154e-01  122.9107755
4.0000000e-04  2.5547670e-01  122.8150875
4.0000000e-04  2.8102437e-01  122.7028671
4.0000000e-04  3.0912681e-01  122.5721393
4.0000000e-04  3.4003949e-01  122.4210988
4.0000000e-04  3.7404343e-01  122.2483410
4.0000000e-04  4.1144778e-01  122.0531849
4.0000000e-04  4.5259256e-01  121.8360991
4.0000000e-04  4.9785181e-01  121.5992292
4.0000000e-04  5.4763699e-01  121.3469976
4.0000000e-04  6.0240069e-01  121.0867026
4.0000000e-04  6.6264076e-01  120.8289771
4.0000000e-04  7.2890484e-01  120.5878855
4.0000000e-04  8.0179532e-01  120.3803612
4.0000000e-04  8.8197485e-01  120.2246568
4.0000000e-04  9.7017234e-01  120.1375768
4.0000000e-04  1.0671896e+00  120.1305497
4.0000000e-04  1.1739085e+00  120.2050913
4.0000000e-04  1.2912994e+00  120.3487708
4.0000000e-04  1.4204293e+00  120.5331363
4.0000000e-04  1.5624723e+00  120.7149863
4.0000000e-04  1.7187195e+00  120.8419910
4.0000000e-04  1.8905914e+00  120.8631732
4.0000000e-04  2.0796506e+00  120.7436049
4.0000000e-04  2.2876156e+00  120.4797773
4.0000000e-04  2.5163772e+00  120.1083513
4.0000000e-04  2.7680149e+00  119.7009031
4.0000000e-04  3.0448164e+00  119.3437260
4.0000000e-04  3.3492980e+00  119.1112481
4.0000000e-04  3.6842278e+00  119.0496361
4.0000000e-04  4.0526506e+00  119.1810549
4.0000000e-04  4.4579157e+00  119.5047855
4.0000000e-04  4.9037073e+00  119.9657304
4.0000000e-04  5.3940780e+00  120.4382536
4.0000000e-04  5.9334858e+00  120.7946766
4.0000000e-04  6.5268344e+00  120.9897631
4.0000000e-04  7.1795178e+00  121.0274336
4.0000000e-04  7.8974696e+00  120.8617663
4.0000000e-04  8.6872165e+00  120.5118115
4.0000000e-04  9.5559382e+00  120.2094905
4.0000000e-04  1.0511532e+01  120.1454893
4.0000000e-04  1.1562685e+01  120.1932414
4.0000000e-04  1.2718954e+01  120.2212041
4.0000000e-04  1.3990849e+01  120.3306052
4.0000000e-04  1.5389934e+01  120.4402674
4.0000000e-04  1.6928927e+01  120.3653200
4.0000000e-04  1.8621820e+01  120.2606351
4.0000000e-04  2.0484002e+01  120.3293201
4.0000000e-04  2.2532402e+01  120.2984590
4.0000000e-04  2.4785643e+01  120.2795422
4.0000000e-04  2.7264207e+01  120.3368674
4.0000000e-04  2.9990628e+01  120.2729051
4.0000000e-04  3.2989690e+01  120.3192965
4.0000000e-04  3.6288659e+01  120.2824621
4.0000000e-04  3.9917525e+01  120.3316242
4.0000000e-04  4.3909278e+01  120.2974656
4.0000000e-04  4.8300206e+01  120.2922136
4.0000000e-04  5.3130226e+01  120.3089175
4.0000000e-04  5.8443249e+01  120.3112387
4.0000000e-04  6.4287574e+01  120.3047156
4.0000000e-04  7.0716331e+01  120.3033177
4.0000000e-04  7.7787964e+01  120.2959866
4.0000000e-04  8.5566760e+01  120.3042733
4.0000000e-04  9.4123437e+01  120.3049424

4.4000000e-04  1.0000000e-02  123.4041011
4.4000000e-04  1.1000000e-02  123.4038750
4.4000000e-04  1.2100000e-02  123.4036015
4.4000000e-04  1.3310000e-02  123.4032706
4.4000000e-04  1.4641000e-02  123.4028702
4.4000000e-04  1.6105100e-02  123.4023858
4.4000000e-04  1.7715610e-02  123.4017998
4.4000000e-04  1.9487171e-02  123.4010907
4.4000000e-04  2.1435888e-02  123.4002330
4.4000000e-04  2.3579477e-02  123.3991953
4.4000000e-04  2.5937425e-02  123.3979400
4.4000000e-04  2.8531167e-02  123.3964217
4.4000000e-04  3.1384284e-02  123.3945852
4.4000000e-04  3.4522712e-02  123.3923640
4.4000000e-04  3.7974983e-02  123.3896780
4.4000000e-04  4.1772482e-02  123.3864301
4.4000000e-04  4.5949730e-02  123.3825034
4.4000000e-04  5.0544703e-02  123.3777569
4.4000000e-04  5.5599173e-02  123.3720206
4.4000000e-04  6.1159090e-02  123.3650900
4.4000000e-04  6.7274999e-02  123.3567188
4.4000000e-04  7.4002499e-02  123.3466116
4.4000000e-04  8.1402749e-02  123.3344137
4.4000000e-04  8.9543024e-02  123.3197009
4.4000000e-04  9.8497327e-02  123.3019664
4.4000000e-04  1.0834706e-01  123.2806070
4.4000000e-04  1.1918177e-01  123.2549065
4.4000000e-04  1.3109994e-01  123.2240196
4.4000000e-04  1.4420994e-01  123.1869524
4.4000000e-04  1.5863093e-01  123.1425457
4.4000000e-04  1.7449402e-01  123.0894580
4.4000000e-04  1.9194342e-01  123.0261541
4.4000000e-04  2.1113777e-01  122.9509017
4.4000000e-04  2.3225154e-01  122.8617820
4.4000000e-04  2.5547670e-01  122.7567220
4.4000000e-04  2.8102437e-01  122.6335598
