0.0000000e+00  1.0000000e-01  34.7299723
0.0000000e+00  1.0500000e-01  34.7299723
0.0000000e+00  1.1025000e-01  34.7299723
0.0000000e+00  1.1576250e-01  34.7299723
0.0000000e+00  1.2155063e-01  34.7299723
0.0000000e+00  1.2762816e-01  34.7299723
0.0000000e+00  1.3400956e-01  34.7299723
0.0000000e+00  1.4071004e-01  34.7299723
0.0000000e+00  1.4774554e-01  34.7299723
0.0000000e+00  1.5513282e-01  34.7299723
0.0000000e+00  1.6288946e-01  34.7299723
0.0000000e+00  1.7103394e-01  34.7299723
0.0000000e+00  1.7958563e-01  34.7299723
0.0000000e+00  1.8856491e-01  34.7299723
0.0000000e+00  1.9799316e-01  34.7299723
0.0000000e+00  2.0789282e-01  34.7299723
0.0000000e+00  2.1828746e-01  34.7299723
0.0000000e+00  2.2920183e-01  34.7299723
0.0000000e+00  2.4066192e-01  34.7299723
0.0000000e+00  2.5269502e-01  34.7299723
0.0000000e+00  2.6532977e-01  34.7299723
0.0000000e+00  2.7859626e-01  34.7299723
0.0000000e+00  2.9252607e-01  34.7299723
0.0000000e+00  3.0715238e-01  34.7299723
0.0000000e+00  3.2250999e-01  34.7299723
0.0000000e+00  3.3863549e-01  34.7299723
0.0000000e+00  3.5556727e-01  34.7299723
0.0000000e+00  3.7334563e-01  34.7299723
0.0000000e+00  3.9201291e-01  34.7299723
0.0000000e+00  4.1161356e-01  34.7299723
0.0000000e+00  4.3219424e-01  34.7299723
0.0000000e+00  4.5380395e-01  34.7299723
0.0000000e+00  4.7649415e-01  34.7299723
0.0000000e+00  5.0031885e-01  34.7299723
0.0000000e+00  5.2533480e-01  34.7299723
0.0000000e+00  5.5160154e-01  34.7299723
0.0000000e+00  5.7918161e-01  34.7299723
0.0000000e+00  6.0814069e-01  34.7299723
0.0000000e+00  6.3854773e-01  34.7299723
0.0000000e+00  6.7047512e-01  34.7299723
0.0000000e+00  7.0399887e-01  34.7299723
0.0000000e+00  7.3919881e-01  34.7299723
0.0000000e+00  7.7615876e-01  34.7299723
0.0000000e+00  8.1496669e-01  34.7299723
0.0000000e+00  8.5571503e-01  34.7299723
0.0000000e+00  8.9850078e-01  34.7299723
0.0000000e+00  9.4342582e-01  34.7299723
0.0000000e+00  9.9059711e-01  34.7299723
0.0000000e+00  1.0401270e+00  34.7299723
0.0000000e+00  1.0921333e+00  34.7299723
0.0000000e+00  1.1467400e+00  34.7299723
0.0000000e+00  1.2040770e+00  34.7299723
0.0000000e+00  1.2642808e+00  34.7299723
0.0000000e+00  1.3274949e+00  34.7299723
0.0000000e+00  1.3938696e+00  34.7299723
0.0000000e+00  1.4635631e+00  34.7299723
0.0000000e+00  1.5367412e+00  34.7299723
0.0000000e+00  1.6135783e+00  34.7299723
0.0000000e+00  1.6942572e+00  34.7299723
0.0000000e+00  1.7789701e+00  34.7299723
0.0000000e+00  1.8679186e+00  34.7299723
0.0000000e+00  1.9613145e+00  34.7299723
0.0000000e+00  2.0593802e+00  34.7299723
0.0000000e+00  2.1623493e+00  34.7299723
0.0000000e+00  2.2704667e+00  34.7299723
0.0000000e+00  2.3839901e+00  34.7299723
0.0000000e+00  2.5031896e+00  34.7299723
