0.	0.1	3.9220534	0.0674428	4.1796668
0.	0.105	3.9220534	0.0674428	4.1796668
0.	0.11025	3.9220534	0.0674428	4.1796668
0.	0.1157625	3.9220534	0.0674428	4.1796668
0.	0.12155063	3.9220534	0.0674428	4.1796668
0.	0.12762816	3.9220534	0.0674428	4.1796668
0.	0.13400956	3.9220534	0.0674428	4.1796668
0.	0.14071004	3.9220534	0.0674428	4.1796668
0.	0.14774554	3.9220534	0.0674428	4.1796668
0.	0.15513282	3.9220534	0.0674428	4.1796668
0.	0.16288946	3.9220534	0.0674428	4.1796668
0.	0.17103394	3.9220534	0.0674428	4.1796668
0.	0.17958563	3.9220534	0.0674428	4.1796668
0.	0.18856491	3.9220534	0.0674428	4.1796668
0.	0.19799316	3.9220534	0.0674428	4.1796668
0.	0.20789282	3.9220534	0.0674428	4.1796668
0.	0.21828746	3.9220534	0.0674428	4.1796668
0.	0.22920183	3.9220534	0.0674428	4.1796668
0.	0.24066192	3.9220534	0.0674428	4.1796668
0.	0.25269502	3.9220534	0.0674428	4.1796668
0.	0.26532977	3.9220534	0.0674428	4.1796668
0.	0.27859626	3.9220534	0.0674428	4.1796668
0.	0.29252607	3.9220534	0.0674428	4.1796668
0.	0.30715238	3.9220534	0.0674428	4.1796668
0.	0.32250999	3.9220534	0.0674428	4.1796668
0.	0.33863549	3.9220534	0.0674428	4.1796668
0.	0.35556727	3.9220534	0.0674428	4.1796668
0.	0.37334563	3.9220534	0.0674428	4.1796668
0.	0.39201291	3.9220534	0.0674428	4.1796668
0.	0.41161356	3.9220534	0.0674428	4.1796668
0.	0.43219424	3.9220534	0.0674428	4.1796668
0.	0.45380395	3.9220534	0.0674428	4.1796668
0.	0.47649415	3.9220534	0.0674428	4.1796668
0.	0.50031885	3.9220534	0.0674428	4.1796668
0.	0.5253348	3.9220534	0.0674428	4.1796668
0.	0.55160154	3.9220534	0.0674428	4.1796668
0.	0.57918161	3.9220534	0.0674428	4.1796668
0.	0.60814069	3.9220534	0.0674428	4.1796668
0.	0.63854773	3.9220534	0.0674428	4.1796668
0.	0.67047512	3.9220534	0.0674428	4.1796668
0.	0.70399887	3.9220534	0.0674428	4.1796668
0.	0.73919881	3.9220534	0.0674428	4.1796668
0.	0.77615876	3.9220534	0.0674428	4.1796668
0.	0.81496669	3.9220534	0.0674428	4.1796668
0.	0.85571503	3.9220534	0.0674428	4.1796668
