1.125, 0.862153
1.125, 0.916172
1.375, 0.907511
1.375, 0.872667
1.625, 0.907582
1.625, 0.881446
1.875, 0.914607
1.875, 0.888479
2.125, 0.898989
2.125, 0.91991
2.375, 0.904283
2.375, 0.925192
2.625, 0.909562
2.625, 0.933968
2.875, 0.920091
2.875, 0.939262
3.125, 0.942794
3.125, 0.927112
3.375, 0.934145
3.375, 0.953312
3.625, 0.956864
3.625, 0.934216
3.875, 0.960412
3.875, 0.937765
4.125, 0.967441
4.125, 0.943051
4.375, 0.94311
4.375, 0.969251
4.625, 0.974541
4.625, 0.948409
4.875, 0.950195
4.875, 0.978081
5.125, 0.983372
5.125, 0.95027
5.375, 0.98692
5.375, 0.950329
5.625, 0.948646
5.625, 0.990464
5.875, 0.95219
5.875, 0.994012
6.125, 0.999307
6.125, 0.943549
6.375, 0.9436
6.375, 1.00982
6.625, 0.934955
6.625, 1.02209
6.875, 0.922829
6.875, 1.02912
7.125, 0.917669
7.125, 1.04313
7.375, 1.07628
7.375, 0.893335
7.625, 0.865515
7.625, 1.09552
7.875, 0.832472
7.875, 1.15134
8.125, 1.2629
8.125, 0.708816
8.375, 0.707144
8.375, 1.26298


