3.0000000e-04  1.0000000e-02   0.9942752
3.0000000e-04  1.2000000e-02   1.0078492
3.0000000e-04  1.4400000e-02   1.0214076
3.0000000e-04  1.7280000e-02   1.0339383
3.0000000e-04  2.0736000e-02   1.0436859
3.0000000e-04  2.4883200e-02   1.0479349
3.0000000e-04  2.9859840e-02   1.0482711
3.0000000e-04  3.5831808e-02   1.0436726
3.0000000e-04  4.2998170e-02   1.0344504
3.0000000e-04  5.1597804e-02   1.0184929
3.0000000e-04  6.1917364e-02   1.0004391
3.0000000e-04  7.4300837e-02   0.9937434
3.0000000e-04  8.9161004e-02   0.9991055
3.0000000e-04  1.0699321e-01   1.0100446
3.0000000e-04  1.2839185e-01   1.0089608
3.0000000e-04  1.5407022e-01   1.0019436
3.0000000e-04  1.8488426e-01   1.0060890
3.0000000e-04  2.2186111e-01   1.0019295
3.0000000e-04  2.6623333e-01   1.0063979
3.0000000e-04  3.1948000e-01   1.0038128
3.0000000e-04  3.8337600e-01   1.0006209
3.0000000e-04  4.6005120e-01   1.0024902
3.0000000e-04  5.5206144e-01   1.0063139
3.0000000e-04  6.6247373e-01   0.9997384
3.0000000e-04  7.9496847e-01   1.0043461
3.0000000e-04  9.5396217e-01   1.0055934
3.0000000e-04  1.1447546e+00   0.9999613
3.0000000e-04  1.3737055e+00   1.0064296
3.0000000e-04  1.6484466e+00   1.0045538
3.0000000e-04  1.9781359e+00   1.0055638
3.0000000e-04  2.3737631e+00   1.0028544
3.0000000e-04  2.8485158e+00   1.0032292
3.0000000e-04  3.4182189e+00   1.0021425
3.0000000e-04  4.1018627e+00   1.0020811
3.0000000e-04  4.9222352e+00   1.0023693
3.0000000e-04  5.9066823e+00   1.0022519
3.0000000e-04  7.0880187e+00   1.0022743
3.0000000e-04  8.5056225e+00   1.0022620
3.0000000e-04  1.0206747e+01   1.0022540
3.0000000e-04  1.2248096e+01   1.0022478
3.0000000e-04  1.4697716e+01   1.0022427
3.0000000e-04  1.7637259e+01   1.0022384
3.0000000e-04  2.1164711e+01   1.0022349
3.0000000e-04  2.5397653e+01   1.0022319
3.0000000e-04  3.0477183e+01   1.0022295
3.0000000e-04  3.6572620e+01   1.0022274
3.0000000e-04  4.3887144e+01   1.0022257
3.0000000e-04  5.2664573e+01   1.0022242
3.0000000e-04  6.3197487e+01   1.0022231
3.0000000e-04  7.5836985e+01   1.0022221
3.0000000e-04  9.1004382e+01   1.0022212
3.0000000e-04  1.0920526e+02   1.0022205
3.6000000e-04  1.0000000e-02   1.0053991
3.6000000e-04  1.2000000e-02   1.0217527
3.6000000e-04  1.4400000e-02   1.0381006
3.6000000e-04  1.7280000e-02   1.0532206
3.6000000e-04  2.0736000e-02   1.0649897
3.6000000e-04  2.4883200e-02   1.0701218
3.6000000e-04  2.9859840e-02   1.0705278
3.6000000e-04  3.5831808e-02   1.0649735
3.6000000e-04  4.2998170e-02   1.0538385
3.6000000e-04  5.1597804e-02   1.0345848
3.6000000e-04  6.1917364e-02   1.0128233
3.6000000e-04  7.4300837e-02   1.0047586
3.6000000e-04  8.9161004e-02   1.0112172
3.6000000e-04  1.0699321e-01   1.0243992
3.6000000e-04  1.2839185e-01   1.0230927
3.6000000e-04  1.5407022e-01   1.0146363
3.6000000e-04  1.8488426e-01   1.0196316
3.6000000e-04  2.2186111e-01   1.0146193
3.6000000e-04  2.6623333e-01   1.0200038
3.6000000e-04  3.1948000e-01   1.0168886
3.6000000e-04  3.8337600e-01   1.0130429
3.6000000e-04  4.6005120e-01   1.0152950
3.6000000e-04  5.5206144e-01   1.0199026
3.6000000e-04  6.6247373e-01   1.0119796
3.6000000e-04  7.9496847e-01   1.0175312
3.6000000e-04  9.5396217e-01   1.0190343
3.6000000e-04  1.1447546e+00   1.0122482
3.6000000e-04  1.3737055e+00   1.0200421
3.6000000e-04  1.6484466e+00   1.0177816
3.6000000e-04  1.9781359e+00   1.0189987
3.6000000e-04  2.3737631e+00   1.0157339
3.6000000e-04  2.8485158e+00   1.0161855
3.6000000e-04  3.4182189e+00   1.0148760
3.6000000e-04  4.1018627e+00   1.0148020
3.6000000e-04  4.9222352e+00   1.0151493
3.6000000e-04  5.9066823e+00   1.0150079
3.6000000e-04  7.0880187e+00   1.0150349
3.6000000e-04  8.5056225e+00   1.0150200
3.6000000e-04  1.0206747e+01   1.0150104
3.6000000e-04  1.2248096e+01   1.0150030
3.6000000e-04  1.4697716e+01   1.0149968
3.6000000e-04  1.7637259e+01   1.0149917
3.6000000e-04  2.1164711e+01   1.0149874
3.6000000e-04  2.5397653e+01   1.0149838
3.6000000e-04  3.0477183e+01   1.0149808
3.6000000e-04  3.6572620e+01   1.0149783
3.6000000e-04  4.3887144e+01   1.0149763
3.6000000e-04  5.2664573e+01   1.0149746
3.6000000e-04  6.3197487e+01   1.0149731
3.6000000e-04  7.5836985e+01   1.0149719
3.6000000e-04  9.1004382e+01   1.0149709
3.6000000e-04  1.0920526e+02   1.0149701
4.3200000e-04  1.0000000e-02   1.0187998
4.3200000e-04  1.2000000e-02   1.0385168
4.3200000e-04  1.4400000e-02   1.0582453
4.3200000e-04  1.7280000e-02   1.0765077
4.3200000e-04  2.0736000e-02   1.0907330
4.3200000e-04  2.4883200e-02   1.0969388
4.3200000e-04  2.9859840e-02   1.0974298
4.3200000e-04  3.5831808e-02   1.0907132
4.3200000e-04  4.2998170e-02   1.0772540
4.3200000e-04  5.1597804e-02   1.0540005
4.3200000e-04  6.1917364e-02   1.0277484
4.3200000e-04  7.4300837e-02   1.0180281
4.3200000e-04  8.9161004e-02   1.0258127
4.3200000e-04  1.0699321e-01   1.0417097
